Time [s],Value,Parity Error,Framing Error
14.7427700000,0x82,,
14.7438200000,0xCA,,
14.7448700000,0x5C,,
14.7459200000,0x5C,,
14.7469700000,0xC8,,
14.7480250000,0x5C,,
14.7490750000,0xE2,,
14.7501250000,0x7C,,
14.9953850000,0x3C,,
14.9964350000,0xC0,,
14.9974850000,0x5C,,
14.9985400000,0x80,,
14.9995900000,0x5C,,
15.0006400000,0xC0,,
15.0016900000,0x5C,,
15.0027400000,0x82,,
15.0037900000,0xCA,,
15.0048400000,0x5C,,
15.0058950000,0x5C,,
15.0069450000,0xC8,,
15.0079950000,0x5C,,
15.0090450000,0xE2,,
15.0100950000,0x7C,,
15.2665500000,0x3C,,
15.2676000000,0xC0,,
15.2686550000,0x5C,,
15.2697050000,0x80,,
15.2707550000,0x5C,,
15.2718050000,0xC0,,
15.2728550000,0x5C,,
15.2739050000,0x82,,
15.2749550000,0xCA,,
15.2760100000,0x5C,,
15.2770600000,0x5C,,
15.2781100000,0xC8,,
15.2791600000,0x5C,,
15.2802100000,0xE2,,
15.2812600000,0x7C,,
15.5381300000,0x3C,,
15.5391800000,0xC0,,
15.5402300000,0x5C,,
15.5412850000,0x80,,
15.5423350000,0x5C,,
15.5433850000,0xC0,,
15.5444350000,0x5C,,
15.5454850000,0x82,,
15.5465350000,0xCA,,
15.5475850000,0x5C,,
15.5486400000,0x5C,,
15.5496900000,0xC8,,
15.5507400000,0x5C,,
15.5517900000,0xE2,,
15.5528400000,0x7C,,
15.7950550000,0x3C,,
15.7961050000,0xC0,,
15.7971550000,0x5C,,
15.7982050000,0x80,,
15.7992550000,0x5C,,
15.8003050000,0xC0,,
15.8013600000,0x5C,,
15.8024100000,0x82,,
15.8034600000,0xCA,,
15.8045100000,0x5C,,
15.8055600000,0x5C,,
15.8066100000,0xC8,,
15.8076600000,0x5C,,
15.8087150000,0xE2,,
15.8097650000,0x7C,,
16.0576850000,0x3C,,
16.0587350000,0xC0,,
16.0597900000,0x5C,,
16.0608400000,0x80,,
16.0618900000,0x5C,,
16.0629400000,0xC0,,
16.0639900000,0x5C,,
16.0650400000,0x82,,
16.0660900000,0xCA,,
16.0671400000,0x5C,,
16.0681950000,0x5C,,
16.0692450000,0xC8,,
16.0702950000,0x5C,,
16.0713450000,0xE2,,
16.0723950000,0x7C,,
16.3275700000,0x3C,,
16.3286250000,0xC0,,
16.3296750000,0x5C,,
16.3307250000,0x80,,
