Time [s],Value,Parity Error,Framing Error
12.1649300000,0xB0,,
12.1660750000,0x5C,,
12.1672200000,0x60,,
12.1683650000,0x5C,,
12.1695100000,0xCA,,
12.1706550000,0x2A,,
12.1718000000,0x18,,
12.1729450000,0x00,,
12.1740900000,0x00,,
12.1752350000,0x0C,,
12.1763800000,0x0C,,
12.1775250000,0x9C,,
12.1786700000,0xCC,,
12.1798150000,0xAC,,
12.1809600000,0x9C,,
12.1821050000,0x5C,,
12.1832500000,0x08,,
12.1843950000,0x5C,,
12.1855400000,0xE2,,
12.1866850000,0x7C,,
12.2689300000,0x3C,,
12.2700750000,0x80,,
12.2712200000,0x5C,,
12.2723650000,0xC0,,
12.2735100000,0x5C,,
12.2746550000,0x70,,
12.2758000000,0x5C,,
12.2769450000,0x60,,
12.2780900000,0x5C,,
12.2792350000,0x82,,
12.2803800000,0xCA,,
12.2815250000,0xF8,,
12.2826700000,0xF8,,
12.2838150000,0x0C,,
12.2849600000,0x0C,,
12.2861050000,0x9C,,
12.2872500000,0xCC,,
12.2883950000,0xAC,,
12.2895400000,0x9C,,
12.2906850000,0x8C,,
12.2918300000,0x8C,,
12.2929750000,0x5C,,
12.2941200000,0x78,,
12.2952650000,0x5C,,
12.2964100000,0xE2,,
12.2975550000,0x7C,,
12.3600200000,0x3C,,
12.3611650000,0x80,,
12.3623100000,0x5C,,
12.3634550000,0xC0,,
12.3646000000,0x5C,,
12.3657450000,0xE0,,
12.3668900000,0x5C,,
12.3680350000,0x60,,
12.3691800000,0x5C,,
12.3703250000,0x0A,,
12.3714700000,0x0A,,
12.3726150000,0x8C,,
12.3737600000,0x1C,,
12.3749050000,0x0C,,
12.3760500000,0x5C,,
12.3771950000,0x5C,,
12.3783400000,0x5C,,
12.3794850000,0xE2,,
12.3806300000,0x7C,,
12.6195550000,0x3C,,
12.6207000000,0x80,,
12.6218450000,0x5C,,
12.6229900000,0xC0,,
12.6241350000,0x5C,,
12.6252800000,0x70,,
12.6264250000,0x5C,,
12.6275700000,0x60,,
12.6287150000,0x5C,,
12.6298600000,0x82,,
12.6310050000,0xCA,,
12.6321500000,0xF8,,
12.6332950000,0xF8,,
12.6344400000,0x0C,,
12.6355850000,0x8C,,
